;Date;Price;Open;High;Low;Vol.;Change %
188;Nov 02, 2018;401500;387000;403000;380000;284.42K;2.95%
189;Nov 01, 2018;390000;388000;400000;387500;222.39K;0.65%
190;Oct 31, 2018;387500;402500;408500;377000;341.04K;-2.64%
191;Oct 30, 2018;398000;362500;400000;355500;411.02K;9.79%
192;Oct 29, 2018;362500;372000;386000;362000;272.63K;-2.55%
193;Oct 26, 2018;372000;396000;397000;371000;297.52K;-4.86%
194;Oct 25, 2018;391000;388500;398000;373500;513.66K;-2.86%
195;Oct 24, 2018;402500;420000;423500;400000;265.92K;-3.59%
196;Oct 23, 2018;417500;440000;440000;411000;433.27K;-6.60%
197;Oct 22, 2018;447000;447500;449500;443500;87.15K;-1.32%
198;Oct 19, 2018;453000;439000;454500;432000;179.28K;2.03%
199;Oct 18, 2018;444000;448000;458000;441000;146.20K;-1.33%
200;Oct 17, 2018;450000;471000;474000;431000;535.00K;-3.74%
201;Oct 16, 2018;467500;466500;473000;463000;75.77K;0.54%
202;Oct 15, 2018;465000;474500;476500;463000;124.08K;-2.00%
203;Oct 14, 2018;474500;474500;474500;474500;-;0.00%
204;Oct 12, 2018;474500;465500;478500;454500;255.57K;1.61%
205;Oct 11, 2018;467000;465000;482500;456000;328.29K;-4.30%
206;Oct 10, 2018;488000;512000;513000;487000;233.63K;-4.13%
207;Oct 09, 2018;509000;509000;509000;509000;-;0.00%
208;Oct 08, 2018;509000;506000;519000;499500;123.40K;0.20%
209;Oct 07, 2018;508000;508000;508000;508000;-;0.00%
210;Oct 05, 2018;508000;521000;530000;505000;177.98K;-3.42%
211;Oct 04, 2018;526000;519000;528000;515000;194.31K;2.14%
212;Oct 03, 2018;515000;515000;515000;515000;-;0.00%
213;Oct 02, 2018;515000;539000;541000;514000;184.97K;-4.28%
214;Oct 01, 2018;538000;536000;539000;517000;194.76K;0.75%
215;Sep 30, 2018;534000;534000;534000;534000;-;0.00%
216;Sep 28, 2018;534000;549000;550000;526000;220.45K;-2.20%
217;Sep 27, 2018;546000;531000;556000;527000;218.20K;3.02%
218;Sep 26, 2018;530000;530000;530000;530000;-;0.00%
219;Sep 21, 2018;530000;538000;539000;515000;221.71K;0.38%
220;Sep 20, 2018;528000;509000;550000;508000;489.54K;4.14%
221;Sep 19, 2018;507000;512000;519000;502000;201.89K;0.00%
222;Sep 18, 2018;507000;486000;510000;482000;335.97K;4.32%
223;Sep 17, 2018;486000;474000;487000;473000;259.06K;3.18%
224;Sep 16, 2018;471000;471000;471000;471000;-;0.00%
225;Sep 14, 2018;471000;469500;474500;467500;104.35K;0.43%
226;Sep 13, 2018;469000;473500;475000;463500;106.48K;0.32%
227;Sep 12, 2018;467500;470000;474500;465500;133.26K;0.21%
228;Sep 11, 2018;466500;463000;468000;460000;73.60K;0.86%
229;Sep 10, 2018;462500;455000;464000;453500;81.56K;0.98%
230;Sep 09, 2018;458000;458000;458000;458000;-;0.00%
231;Sep 07, 2018;458000;459000;463000;454000;100.23K;-0.22%
232;Sep 06, 2018;459000;463500;466500;456000;100.93K;-0.86%
233;Sep 05, 2018;463000;472500;474500;461500;111.55K;-1.49%
234;Sep 04, 2018;470000;476500;477000;464000;170.09K;-0.42%
235;Sep 03, 2018;472000;468000;474000;465000;194.17K;1.94%
236;Sep 02, 2018;463000;463000;463000;463000;-;0.00%
237;Aug 31, 2018;463000;453000;469500;452500;319.94K;3.70%
238;Aug 30, 2018;446500;452000;453000;445500;94.31K;-0.78%
239;Aug 29, 2018;450000;451500;455500;449500;67.11K;0.11%
240;Aug 28, 2018;449500;456500;458000;449000;99.85K;-1.10%
241;Aug 27, 2018;454500;461000;467000;453500;150.46K;-0.76%
242;Aug 26, 2018;458000;458000;458000;458000;-;0.00%
243;Aug 24, 2018;458000;451500;459000;445000;135.72K;1.66%
244;Aug 23, 2018;450500;452500;454500;444000;138.36K;-0.55%
245;Aug 22, 2018;453000;457000;458000;450500;110.42K;-0.22%
246;Aug 21, 2018;454000;457500;460000;448500;157.17K;0.11%
